# Spherical Bessel functions via up and down recursion
x        down          up            gsl           rel_up_down   rel_down_gsl  rel_up_gsl   
76.500000 -3.192734e-02 -1.272246e-02 -1.272246e-02  4.301223e-01  4.301223e-01  1.363512e-16
76.600000 -3.142229e-02 -1.232122e-02 -1.232122e-02  4.366606e-01  4.366606e-01  7.743534e-16
76.700000 -3.072313e-02 -1.180038e-02 -1.180038e-02  4.449951e-01  4.449951e-01  1.102543e-15
76.800000 -2.984377e-02 -1.116534e-02 -1.116534e-02  4.554703e-01  4.554703e-01  9.322009e-16
76.900000 -2.879745e-02 -1.042262e-02 -1.042262e-02  4.685060e-01  4.685060e-01  1.497946e-15
77.000000 -2.759724e-02 -9.579748e-03 -9.579748e-03  4.846410e-01  4.846410e-01  6.337883e-16
77.100000 -2.625630e-02 -8.645246e-03 -8.645246e-03  5.045923e-01  5.045923e-01  1.103610e-15
77.200000 -2.478804e-02 -7.628492e-03 -7.628492e-03  5.293456e-01  5.293456e-01  5.116513e-16
77.300000 -2.320623e-02 -6.539649e-03 -6.539649e-03  5.602988e-01  5.602988e-01  9.284186e-16
77.400000 -2.152497e-02 -5.389563e-03 -5.389563e-03  5.995054e-01  5.995054e-01  2.414004e-16
77.500000 -1.975871e-02 -4.189650e-03 -4.189650e-03  6.501097e-01  6.501097e-01  1.138637e-15
77.600000 -1.792220e-02 -2.951788e-03 -2.951788e-03  7.171803e-01  7.171803e-01  5.876857e-16
77.700000 -1.603038e-02 -1.688194e-03 -1.688194e-03  8.094436e-01  8.094436e-01  5.844258e-15
77.800000 -1.409835e-02 -4.113086e-04 -4.113086e-04  9.433056e-01  9.433056e-01  7.380751e-15
77.900000 -1.214125e-02  8.663280e-04  8.663280e-04  1.000000e+00  1.000000e+00  1.301551e-14
78.000000 -1.017413e-02  2.132200e-03  2.132200e-03  1.000000e+00  1.000000e+00  2.745845e-15
78.100000 -8.211907e-03  3.373938e-03  3.373938e-03  1.000000e+00  1.000000e+00  5.013001e-15
78.200000 -6.269176e-03  4.579438e-03  4.579438e-03  1.000000e+00  1.000000e+00  2.462246e-15
78.300000 -4.360158e-03  5.736983e-03  5.736983e-03  1.000000e+00  1.000000e+00  5.291573e-16
78.400000 -2.498564e-03  6.835352e-03  6.835352e-03  1.000000e+00  1.000000e+00  1.078595e-15
78.500000 -6.974922e-04  7.863932e-03  7.863932e-03  1.000000e+00  1.000000e+00  5.514809e-16
78.600000  1.030671e-03  8.812822e-03  8.812822e-03  7.905884e-01  7.905884e-01  9.842044e-17
78.700000  2.674348e-03  9.672921e-03  9.672921e-03  5.668114e-01  5.668114e-01  9.863597e-16
78.800000  4.222863e-03  1.043602e-02  1.043602e-02  4.238495e-01  4.238495e-01  1.412909e-15
78.900000  5.666517e-03  1.109490e-02  1.109490e-02  3.238617e-01  3.238617e-01  0.000000e+00
79.000000  6.996665e-03  1.164334e-02  1.164334e-02  2.492850e-01  2.492850e-01  2.979770e-16
79.100000  8.205776e-03  1.207625e-02  1.207625e-02  1.908327e-01  1.908327e-01  8.618853e-16
79.200000  9.287487e-03  1.238967e-02  1.238967e-02  1.431086e-01  1.431086e-01  9.100887e-16
79.300000  1.023664e-02  1.258084e-02  1.258084e-02  1.027369e-01  1.027369e-01  6.894308e-16
79.400000  1.104932e-02  1.264817e-02  1.264817e-02  6.746904e-02  6.746904e-02  5.486085e-16
79.500000  1.172287e-02  1.259132e-02  1.259132e-02  3.571760e-02  3.571760e-02  0.000000e+00
79.600000  1.225589e-02  1.241114e-02  1.241114e-02  6.293842e-03  6.293842e-03  4.193145e-16
79.700000  1.264824e-02  1.210971e-02  1.210971e-02  2.175166e-02  2.175166e-02  1.002754e-15
79.800000  1.290102e-02  1.169028e-02  1.169028e-02  4.923429e-02  4.923429e-02  8.161461e-16
79.900000  1.301655e-02  1.115726e-02  1.115726e-02  7.691344e-02  7.691344e-02  6.996570e-16
80.000000  1.299833e-02  1.051615e-02  1.051615e-02  1.055596e-01  1.055596e-01  9.897485e-16
80.100000  1.285096e-02  9.773494e-03  9.773494e-03  1.360239e-01  1.360239e-01  7.987170e-16
80.200000  1.258013e-02  8.936832e-03  8.936832e-03  1.693221e-01  1.693221e-01  9.705472e-16
80.300000  1.219251e-02  8.014595e-03  8.014595e-03  2.067548e-01  2.067548e-01  2.164456e-16
80.400000  1.169570e-02  7.016036e-03  7.016036e-03  2.500923e-01  2.500923e-01  1.174443e-15
80.500000  1.109810e-02  5.951134e-03  5.951134e-03  3.018886e-01  3.018886e-01  5.829893e-16
80.600000  1.040889e-02  4.830493e-03  4.830493e-03  3.660514e-01  3.660514e-01  2.513835e-15
80.700000  9.637852e-03  3.665241e-03  3.665241e-03  4.489641e-01  4.489641e-01  1.301549e-15
80.800000  8.795309e-03  2.466913e-03  2.466913e-03  5.619136e-01  5.619136e-01  5.449769e-15
80.900000  7.892013e-03  1.247345e-03  1.247345e-03  7.270389e-01  7.270389e-01  1.355965e-14
81.000000  6.939022e-03  1.854885e-05  1.854885e-05  9.946680e-01  9.946680e-01  4.948257e-13
81.100000  5.947594e-03 -1.207399e-03 -1.207399e-03  1.000000e+00  1.000000e+00  1.131437e-14
81.200000  4.929071e-03 -2.418478e-03 -2.418478e-03  1.000000e+00  1.000000e+00  5.379591e-16
81.300000  3.894763e-03 -3.602846e-03 -3.602846e-03  1.000000e+00  1.000000e+00  3.611152e-16
81.400000  2.855839e-03 -4.748948e-03 -4.748948e-03  1.000000e+00  1.000000e+00  3.470215e-15
81.500000  1.823217e-03 -5.845631e-03 -5.845631e-03  1.000000e+00  1.000000e+00  1.557967e-15
81.600000  8.074562e-04 -6.882256e-03 -6.882256e-03  1.000000e+00  1.000000e+00  1.260287e-16
81.700000 -1.813421e-04 -7.848796e-03 -7.848796e-03  9.548346e-01  9.548346e-01  1.105089e-15
81.800000 -1.133630e-03 -8.735935e-03 -8.735935e-03  7.702776e-01  7.702776e-01  7.942932e-16
81.900000 -2.040502e-03 -9.535160e-03 -9.535160e-03  6.474496e-01  6.474496e-01  1.182539e-15
82.000000 -2.893775e-03 -1.023884e-02 -1.023884e-02  5.592995e-01  5.592995e-01  5.929903e-16
82.100000 -3.686061e-03 -1.084029e-02 -1.084029e-02  4.925003e-01  4.925003e-01  8.001274e-17
82.200000 -4.410831e-03 -1.133387e-02 -1.133387e-02  4.397060e-01  4.397060e-01  1.224453e-15
82.300000 -5.062470e-03 -1.171498e-02 -1.171498e-02  3.965150e-01  3.965150e-01  1.480774e-15
82.400000 -5.636319e-03 -1.198015e-02 -1.198015e-02  3.601080e-01  3.601080e-01  5.067993e-16
82.500000 -6.128709e-03 -1.212706e-02 -1.212706e-02  3.285729e-01  3.285729e-01  1.430457e-16
82.600000 -6.536983e-03 -1.215454e-02 -1.215454e-02  3.005405e-01  3.005405e-01  7.136112e-17
82.700000 -6.859509e-03 -1.206262e-02 -1.206262e-02  2.749747e-01  2.749747e-01  3.595247e-16
82.800000 -7.095681e-03 -1.185247e-02 -1.185247e-02  2.510422e-01  2.510422e-01  3.658993e-16
82.900000 -7.245907e-03 -1.152644e-02 -1.152644e-02  2.280232e-01  2.280232e-01  7.524978e-17
83.000000 -7.311587e-03 -1.108800e-02 -1.108800e-02  2.052445e-01  2.052445e-01  7.822526e-16
83.100000 -7.295085e-03 -1.054173e-02 -1.054173e-02  1.820195e-01  1.820195e-01  5.759520e-16
83.200000 -7.199685e-03 -9.893250e-03 -9.893250e-03  1.575836e-01  1.575836e-01  1.052065e-15
83.300000 -7.029538e-03 -9.149160e-03 -9.149160e-03  1.310132e-01  1.310132e-01  9.480233e-17
83.400000 -6.789605e-03 -8.316995e-03 -8.316995e-03  1.011075e-01  1.011075e-01  6.257272e-16
83.500000 -6.485585e-03 -7.405134e-03 -7.405134e-03  6.619881e-02  6.619881e-02  2.342596e-16
83.600000 -6.123839e-03 -6.422718e-03 -6.422718e-03  2.382161e-02  2.382161e-02  1.282936e-15
83.700000 -5.711306e-03 -5.379560e-03 -5.379560e-03  2.991160e-02  2.991160e-02  1.612328e-16
83.800000 -5.255414e-03 -4.286048e-03 -4.286048e-03  1.015952e-01  1.015952e-01  2.327239e-15
83.900000 -4.763986e-03 -3.153038e-03 -3.153038e-03  2.034789e-01  2.034789e-01  1.237894e-15
84.000000 -4.245138e-03 -1.991751e-03 -1.991751e-03  3.612998e-01  3.612998e-01  8.709539e-16
84.100000 -3.707178e-03 -8.136580e-04 -8.136580e-04  6.400409e-01  6.400409e-01  2.092031e-14
84.200000 -3.158504e-03  3.696307e-04  3.696307e-04  1.000000e+00  1.000000e+00  3.717836e-14
84.300000 -2.607499e-03  1.546480e-03  1.546480e-03  1.000000e+00  1.000000e+00  1.121724e-15
84.400000 -2.062420e-03  2.705346e-03  2.705346e-03  1.000000e+00  1.000000e+00  1.282441e-15
84.500000 -1.531304e-03  3.834887e-03  3.834887e-03  1.000000e+00  1.000000e+00  1.130883e-15
84.600000 -1.021859e-03  4.924075e-03  4.924075e-03  1.000000e+00  1.000000e+00  1.673398e-15
84.700000 -5.413665e-04  5.962303e-03  5.962303e-03  1.000000e+00  1.000000e+00  7.273714e-16
84.800000 -9.659198e-05  6.939492e-03  6.939492e-03  1.000000e+00  1.000000e+00  1.124903e-15
84.900000  3.063084e-04  7.846182e-03  7.846182e-03  9.248552e-01  9.248552e-01  1.437094e-15
85.000000  6.618691e-04  8.673628e-03  8.673628e-03  8.582038e-01  8.582038e-01  1.699998e-15
85.100000  9.653910e-04  9.413883e-03  9.413883e-03  8.139772e-01  8.139772e-01  9.213644e-17
85.200000  1.213010e-03  1.005988e-02  1.005988e-02  7.847916e-01  7.847916e-01  8.621991e-17
85.300000  1.401759e-03  1.060548e-02  1.060548e-02  7.665144e-01  7.665144e-01  1.308549e-15
85.400000  1.529615e-03  1.104556e-02  1.104556e-02  7.567246e-01  7.567246e-01  1.099362e-15
85.500000  1.595548e-03  1.137604e-02  1.137604e-02  7.539934e-01  7.539934e-01  9.911800e-16
85.600000  1.599549e-03  1.159392e-02  1.159392e-02  7.575241e-01  7.575241e-01  1.122177e-15
85.700000  1.542655e-03  1.169732e-02  1.169732e-02  7.669701e-01  7.669701e-01  8.156552e-16
85.800000  1.426964e-03  1.168549e-02  1.168549e-02  7.823498e-01  7.823498e-01  8.907067e-16
85.900000  1.255637e-03  1.155880e-02  1.155880e-02  8.040277e-01  8.040277e-01  2.251173e-16
86.000000  1.032896e-03  1.131877e-02  1.131877e-02  8.327519e-01  8.327519e-01  9.195648e-16
86.100000  7.640068e-04  1.096801e-02  1.096801e-02  8.697570e-01  8.697570e-01  3.163242e-16
86.200000  4.552586e-04  1.051023e-02  1.051023e-02  9.169652e-01  9.169652e-01  9.077803e-16
86.300000  1.139330e-04  9.950168e-03  9.950168e-03  9.773585e-01  9.773585e-01  8.717057e-16
86.400000 -2.517326e-04  9.293564e-03  9.293564e-03  1.000000e+00  1.000000e+00  8.399636e-16
86.500000 -6.325875e-04  8.547093e-03  8.547093e-03  1.000000e+00  1.000000e+00  8.118426e-16
86.600000 -1.018615e-03  7.718298e-03  7.718298e-03  1.000000e+00  1.000000e+00  5.618867e-17
86.700000 -1.398980e-03  6.815514e-03  6.815514e-03  1.000000e+00  1.000000e+00  1.208997e-15
86.800000 -1.762081e-03  5.847785e-03  5.847785e-03  1.000000e+00  1.000000e+00  2.224847e-16
86.900000 -2.095597e-03  4.824772e-03  4.824772e-03  1.000000e+00  1.000000e+00  1.348294e-15
87.000000 -2.386533e-03  3.756660e-03  3.756660e-03  1.000000e+00  1.000000e+00  1.212154e-15
87.100000 -2.621249e-03  2.654053e-03  2.654053e-03  1.000000e+00  1.000000e+00  1.388927e-15
87.200000 -2.785493e-03  1.527871e-03  1.527871e-03  1.000000e+00  1.000000e+00  1.298598e-14
87.300000 -2.864393e-03  3.892409e-04  3.892409e-04  1.000000e+00  1.000000e+00  2.611338e-14
87.400000 -2.842446e-03 -7.506124e-04 -7.506124e-04  5.821875e-01  5.821875e-01  2.022193e-15
87.500000 -2.703460e-03 -1.880477e-03 -1.880477e-03  1.795364e-01  1.795364e-01  1.153114e-15
87.600000 -2.430450e-03 -2.989263e-03 -2.989263e-03  1.031075e-01  1.031075e-01  2.611431e-15
87.700000 -2.005476e-03 -4.066115e-03 -4.066115e-03  3.393902e-01  3.393902e-01  3.199719e-15
87.800000 -1.409396e-03 -5.100512e-03 -5.100512e-03  5.669998e-01  5.669998e-01  3.401077e-16
87.900000 -6.214952e-04 -6.082377e-03 -6.082377e-03  8.145862e-01  8.145862e-01  7.130122e-16
88.000000  3.810346e-04 -7.002169e-03 -7.002169e-03  1.000000e+00  1.000000e+00  8.051578e-16
88.100000  1.623855e-03 -7.850982e-03 -7.850982e-03  1.000000e+00  1.000000e+00  3.314344e-16
88.200000  3.136561e-03 -8.620624e-03 -8.620624e-03  1.000000e+00  1.000000e+00  1.408606e-15
88.300000  4.954239e-03 -9.303701e-03 -9.303701e-03  1.000000e+00  1.000000e+00  1.211959e-15
88.400000  7.119750e-03 -9.893687e-03 -9.893687e-03  1.000000e+00  1.000000e+00  7.013456e-16
88.500000  9.687112e-03 -1.038499e-02 -1.038499e-02  1.000000e+00  1.000000e+00  8.352074e-16
88.600000  1.272665e-02 -1.077298e-02 -1.077298e-02  1.000000e+00  1.000000e+00  8.051267e-17
88.700000  1.633303e-02 -1.105409e-02 -1.105409e-02  1.000000e+00  1.000000e+00  1.412374e-15
88.800000  2.063828e-02 -1.122579e-02 -1.122579e-02  1.000000e+00  1.000000e+00  2.317953e-16
88.900000  2.583369e-02 -1.128662e-02 -1.128662e-02  1.000000e+00  1.000000e+00  7.684868e-17
89.000000  3.220858e-02 -1.123623e-02 -1.123623e-02  1.000000e+00  1.000000e+00  3.859664e-16
89.100000  4.022348e-02 -1.107538e-02 -1.107538e-02  1.000000e+00  1.000000e+00  3.132577e-16
89.200000  5.065891e-02 -1.080587e-02 -1.080587e-02  1.000000e+00  1.000000e+00  0.000000e+00
89.300000  6.495083e-02 -1.043061e-02 -1.043061e-02  1.000000e+00  1.000000e+00  6.652432e-16
89.400000  8.605702e-02 -9.953524e-03 -9.953524e-03  1.000000e+00  1.000000e+00  3.485647e-16
89.500000  1.211874e-01 -9.379528e-03 -9.379528e-03  1.000000e+00  1.000000e+00  6.473175e-16
89.600000  1.936915e-01 -8.714485e-03 -8.714485e-03  1.000000e+00  1.000000e+00  1.194372e-15
89.700000  4.453535e-01 -7.965140e-03 -7.965140e-03  1.000000e+00  1.000000e+00  3.266842e-16
89.800000 -1.669146e+00 -7.139053e-03 -7.139053e-03  9.914823e-01  9.914823e-01  9.719627e-16
89.900000 -2.883499e-01 -6.244524e-03 -6.244524e-03  9.576060e-01  9.576060e-01  6.250481e-16
90.000000 -1.546406e-01 -5.290507e-03 -5.290507e-03  9.338402e-01  9.338402e-01  1.639468e-16
90.100000 -1.028831e-01 -4.286521e-03 -4.286521e-03  9.200049e-01  9.200049e-01  1.214078e-15
90.200000 -7.468944e-02 -3.242559e-03 -3.242559e-03  9.167849e-01  9.167849e-01  3.811775e-15
90.300000 -5.650062e-02 -2.168983e-03 -2.168983e-03  9.260611e-01  9.260611e-01  1.999466e-16
90.400000 -4.349883e-02 -1.076427e-03 -1.076427e-03  9.517030e-01  9.517030e-01  5.942618e-15
90.500000 -3.354647e-02  2.431407e-05  2.431407e-05  1.000000e+00  1.000000e+00  6.454627e-13
90.600000 -2.555397e-02  1.122385e-03  1.122385e-03  1.000000e+00  1.000000e+00  1.139857e-14
90.700000 -1.891077e-02  2.206983e-03  2.206983e-03  1.000000e+00  1.000000e+00  1.110247e-14
90.800000 -1.325050e-02  3.267459e-03  3.267459e-03  1.000000e+00  1.000000e+00  1.659091e-15
90.900000 -8.341878e-03  4.293425e-03  4.293425e-03  1.000000e+00  1.000000e+00  5.353555e-15
91.000000 -4.033048e-03  5.274855e-03  5.274855e-03  1.000000e+00  1.000000e+00  3.535316e-15
91.100000 -2.212444e-04  6.202182e-03  6.202182e-03  1.000000e+00  1.000000e+00  1.887946e-15
91.200000  3.164827e-03  7.066393e-03  7.066393e-03  3.813392e-01  3.813392e-01  1.411563e-15
91.300000  6.175675e-03  7.859115e-03  7.859115e-03  1.199476e-01  1.199476e-01  1.103638e-16
91.400000  8.847786e-03  8.572696e-03  8.572696e-03  1.579114e-02  1.579114e-02  1.821190e-15
91.500000  1.120805e-02  9.200282e-03  9.200282e-03  9.837971e-02  9.837971e-02  4.713778e-16
91.600000  1.327674e-02  9.735877e-03  9.735877e-03  1.538662e-01  1.538662e-01  1.870874e-15
91.700000  1.506960e-02  1.017441e-02  1.017441e-02  1.939153e-01  1.939153e-01  6.819950e-16
91.800000  1.659929e-02  1.051176e-02  1.051176e-02  2.245407e-01  2.245407e-01  7.426214e-16
91.900000  1.787642e-02  1.074483e-02  1.074483e-02  2.491714e-01  2.491714e-01  8.072365e-17
92.000000  1.891037e-02  1.087154e-02  1.087154e-02  2.699230e-01  2.699230e-01  8.776103e-16
92.100000  1.970979e-02  1.089089e-02  1.089089e-02  2.881929e-01  2.881929e-01  7.964105e-17
92.200000  2.028307e-02  1.080290e-02  1.080290e-02  3.049663e-01  3.049663e-01  8.028972e-16
92.300000  2.063864e-02  1.060867e-02  1.060867e-02  3.209865e-01  3.209865e-01  8.993567e-16
92.400000  2.078517e-02  1.031035e-02  1.031035e-02  3.368595e-01  3.368595e-01  5.047522e-16
92.500000  2.073176e-02  9.911086e-03  9.911086e-03  3.531223e-01  3.531223e-01  1.137686e-15
92.600000  2.048804e-02  9.415037e-03  9.415037e-03  3.702963e-01  3.702963e-01  1.474002e-15
92.700000  2.006423e-02  8.827293e-03  8.827293e-03  3.889355e-01  3.889355e-01  1.866923e-15
92.800000  1.947121e-02  8.153837e-03  8.153837e-03  4.096780e-01  4.096780e-01  9.573720e-16
92.900000  1.872048e-02  7.401487e-03  7.401487e-03  4.333131e-01  4.333131e-01  1.699219e-15
93.000000  1.782417e-02  6.577823e-03  6.577823e-03  4.608782e-01  4.608782e-01  7.911691e-16
93.100000  1.679501e-02  5.691109e-03  5.691109e-03  4.938113e-01  4.938113e-01  6.858290e-16
93.200000  1.564626e-02  4.750216e-03  4.750216e-03  5.342122e-01  5.342122e-01  3.012804e-15
93.300000  1.439168e-02  3.764528e-03  3.764528e-03  5.853179e-01  5.853179e-01  8.064135e-16
93.400000  1.304541e-02  2.743851e-03  2.743851e-03  6.524409e-01  6.524409e-01  6.164166e-15
93.500000  1.162191e-02  1.698317e-03  1.698317e-03  7.450018e-01  7.450018e-01  1.334252e-14
93.600000  1.013585e-02  6.382785e-04  6.382785e-04  8.815165e-01  8.815165e-01  7.898652e-15
93.700000  8.602038e-03 -4.257878e-04 -4.257878e-04  1.000000e+00  1.000000e+00  3.832248e-14
93.800000  7.035285e-03 -1.483389e-03 -1.483389e-03  1.000000e+00  1.000000e+00  1.242522e-15
93.900000  5.450321e-03 -2.524116e-03 -2.524116e-03  1.000000e+00  1.000000e+00  1.718150e-15
94.000000  3.861678e-03 -3.537750e-03 -3.537750e-03  1.000000e+00  1.000000e+00  2.635613e-15
94.100000  2.283583e-03 -4.514358e-03 -4.514358e-03  1.000000e+00  1.000000e+00  4.899418e-15
94.200000  7.298581e-04 -5.444394e-03 -5.444394e-03  1.000000e+00  1.000000e+00  1.433815e-15
94.300000 -7.861905e-04 -6.318789e-03 -6.318789e-03  7.786931e-01  7.786931e-01  1.235404e-15
94.400000 -2.251865e-03 -7.129043e-03 -7.129043e-03  5.199046e-01  5.199046e-01  1.885822e-15
94.500000 -3.655174e-03 -7.867304e-03 -7.867304e-03  3.655577e-01  3.655577e-01  1.984480e-15
94.600000 -4.984917e-03 -8.526446e-03 -8.526446e-03  2.621148e-01  2.621148e-01  2.034521e-15
94.700000 -6.230771e-03 -9.100138e-03 -9.100138e-03  1.871622e-01  1.871622e-01  1.810948e-15
94.800000 -7.383360e-03 -9.582903e-03 -9.582903e-03  1.296422e-01  1.296422e-01  2.081762e-15
94.900000 -8.434320e-03 -9.970173e-03 -9.970173e-03  8.344989e-02  8.344989e-02  8.699566e-16
95.000000 -9.376359e-03 -1.025833e-02 -1.025833e-02  4.491889e-02  4.491889e-02  1.606487e-15
95.100000 -1.020330e-02 -1.044473e-02 -1.044473e-02  1.169273e-02  1.169273e-02  4.982579e-16
95.200000 -1.091012e-02 -1.052776e-02 -1.052776e-02  1.783572e-02  1.783572e-02  5.767163e-16
95.300000 -1.149298e-02 -1.050681e-02 -1.050681e-02  4.482628e-02  4.482628e-02  1.403389e-15
95.400000 -1.194923e-02 -1.038231e-02 -1.038231e-02  7.016648e-02  7.016648e-02  2.506269e-16
95.500000 -1.227742e-02 -1.015568e-02 -1.015568e-02  9.458079e-02  9.458079e-02  0.000000e+00
95.600000 -1.247731e-02 -9.829390e-03 -9.829390e-03  1.187051e-01  1.187051e-01  2.647250e-16
95.700000 -1.254982e-02 -9.406849e-03 -9.406849e-03  1.431441e-01  1.431441e-01  4.610267e-16
95.800000 -1.249703e-02 -8.892425e-03 -8.892425e-03  1.685224e-01  1.685224e-01  6.827757e-16
95.900000 -1.232214e-02 -8.291380e-03 -8.291380e-03  1.955396e-01  1.955396e-01  1.673761e-15
96.000000 -1.202942e-02 -7.609817e-03 -7.609817e-03  2.250395e-01  2.250395e-01  1.367752e-15
96.100000 -1.162416e-02 -6.854623e-03 -6.854623e-03  2.581087e-01  2.581087e-01  8.224889e-16
96.200000 -1.111258e-02 -6.033395e-03 -6.033395e-03  2.962319e-01  2.962319e-01  1.365721e-15
96.300000 -1.050181e-02 -5.154367e-03 -5.154367e-03  3.415547e-01  3.415547e-01  5.048312e-16
96.400000 -9.799753e-03 -4.226325e-03 -4.226325e-03  3.973618e-01  3.973618e-01  3.078425e-16
96.500000 -9.015045e-03 -3.258522e-03 -3.258522e-03  4.690180e-01  4.690180e-01  6.654565e-16
96.600000 -8.156938e-03 -2.260581e-03 -2.260581e-03  5.660039e-01  5.660039e-01  1.083923e-14
96.700000 -7.235210e-03 -1.242407e-03 -1.242407e-03  7.068971e-01  7.068971e-01  1.247908e-14
96.800000 -6.260070e-03 -2.140812e-04 -2.140812e-04  9.338659e-01  9.338659e-01  3.545111e-14
96.900000 -5.242051e-03  8.142338e-04  8.142338e-04  1.000000e+00  1.000000e+00  2.762990e-14
97.000000 -4.191909e-03  1.832396e-03  1.832396e-03  1.000000e+00  1.000000e+00  2.189236e-15
97.100000 -3.120514e-03  2.830386e-03  2.830386e-03  1.000000e+00  1.000000e+00  8.274055e-15
97.200000 -2.038751e-03  3.798400e-03  3.798400e-03  1.000000e+00  1.000000e+00  4.795334e-15
97.300000 -9.574081e-04  4.726951e-03  4.726951e-03  1.000000e+00  1.000000e+00  3.853350e-15
97.400000  1.129162e-04  5.606963e-03  5.606963e-03  9.605180e-01  9.605180e-01  1.469590e-15
97.500000  1.161917e-03  6.429852e-03  6.429852e-03  6.939008e-01  6.939008e-01  3.304954e-15
97.600000  2.179675e-03  7.187617e-03  7.187617e-03  5.346200e-01  5.346200e-01  2.111803e-15
97.700000  3.156748e-03  7.872917e-03  7.872917e-03  4.275895e-01  4.275895e-01  2.533917e-15
97.800000  4.084251e-03  8.479136e-03  8.479136e-03  3.498169e-01  3.498169e-01  0.000000e+00
97.900000  4.953938e-03  9.000456e-03  9.000456e-03  2.899816e-01  2.899816e-01  2.987428e-15
98.000000  5.758268e-03  9.431903e-03  9.431903e-03  2.418429e-01  2.418429e-01  1.287446e-15
98.100000  6.490471e-03  9.769405e-03  9.769405e-03  2.016580e-01  2.016580e-01  2.485937e-15
98.200000  7.144599e-03  1.000982e-02  1.000982e-02  1.670252e-01  1.670252e-01  6.932087e-16
98.300000  7.715575e-03  1.015097e-02  1.015097e-02  1.363103e-01  1.363103e-01  8.544619e-16
98.400000  8.199227e-03  1.019166e-02  1.019166e-02  1.083382e-01  1.083382e-01  1.702100e-16
98.500000  8.592316e-03  1.013170e-02  1.013170e-02  8.221456e-02  8.221456e-02  3.424347e-16
98.600000  8.892551e-03  9.971878e-03  9.971878e-03  5.721491e-02  5.721491e-02  1.304712e-15
98.700000  9.098604e-03  9.713968e-03  9.713968e-03  3.271022e-02  3.271022e-02  4.464508e-16
98.800000  9.210102e-03  9.360713e-03  9.360713e-03  8.110103e-03  8.110103e-03  1.019258e-15
98.900000  9.227618e-03  8.915790e-03  8.915790e-03  1.718681e-02  1.718681e-02  7.782702e-16
99.000000  9.152652e-03  8.383773e-03  8.383773e-03  4.384469e-02  4.384469e-02  4.138288e-16
99.100000  8.987602e-03  7.770084e-03  7.770084e-03  7.265432e-02  7.265432e-02  1.562797e-15
99.200000  8.735727e-03  7.080943e-03  7.080943e-03  1.046228e-01  1.046228e-01  6.124621e-16
99.300000  8.401098e-03  6.323300e-03  6.323300e-03  1.411127e-01  1.411127e-01  8.230150e-16
99.400000  7.988551e-03  5.504768e-03  5.504768e-03  1.840750e-01  1.840750e-01  1.102959e-15
99.500000  7.503620e-03  4.633546e-03  4.633546e-03  2.364699e-01  2.364699e-01  1.403938e-15
99.600000  6.952478e-03  3.718336e-03  3.718336e-03  3.030829e-01  3.030829e-01  3.965523e-15
99.700000  6.341858e-03  2.768259e-03  2.768259e-03  3.922670e-01  3.922670e-01  6.579802e-15
99.800000  5.678983e-03  1.792760e-03  1.792760e-03  5.201228e-01  5.201228e-01  6.108148e-15
99.900000  4.971482e-03  8.015158e-04  8.015158e-04  7.223225e-01  7.223225e-01  7.439793e-15
100.000000  4.227307e-03 -1.956579e-04 -1.956579e-04  1.000000e+00  1.000000e+00  6.850453e-14
